Ticket,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA119,HHT,c,1,2020-05-11 14:14:37,1456755,2020-05-11 14:18:51,1456755,2020-05-11 14:19:11,1456755,2020-05-11 14:19:14,1456755,None,None,None,None,254,20,3,277
DA120,HHT,c,1,2020-05-11 14:16:19,1456755,2020-05-11 14:22:16,1456755,2020-05-11 14:22:27,1456755,2020-05-11 14:22:28,1456755,None,None,None,None,357,11,1,369
DA124,HHT,c,1,2020-05-11 14:22:23,1456755,2020-05-11 14:30:38,1456755,None,1456755,None,1456755,None,None,None,None,495,None,None,None
DA125,HHT,c,1,2020-05-11 14:27:08,1456755,2020-05-11 14:33:47,1456755,2020-05-11 14:53:11,1456755,2020-05-11 14:53:12,1456755,None,None,None,None,399,1164,1,1564
DA126,HHT,c,1,2020-05-11 14:28:12,1584705,2020-05-11 14:34:44,1584705,2020-05-11 14:38:01,1584705,2020-05-11 14:38:02,1584705,None,None,None,None,392,197,1,590
DA129,HHT,c,1,2020-05-11 14:28:37,1584705,2020-05-11 14:38:02,1584705,2020-05-11 14:57:26,1584705,2020-05-11 14:57:28,1584705,None,None,None,None,565,1164,2,1731
DA131,HHT,c,1,2020-05-11 14:29:15,1466655,2020-05-11 14:40:08,1466655,2020-05-11 14:40:23,1466655,2020-05-11 14:42:51,1466655,None,None,None,None,653,15,148,816
DA134,HHT,c,1,2020-05-11 14:33:47,1466655,2020-05-11 14:42:52,1466655,2020-05-11 14:42:59,1466655,2020-05-11 15:00:28,1466655,None,None,None,None,545,7,1049,1601
DA137,HHT,c,1,2020-05-11 14:35:44,1456755,2020-05-11 14:53:12,1456755,None,1456755,None,1456755,None,None,None,None,1048,None,None,None
DA138,HHT,c,1,2020-05-11 14:36:03,1456755,2020-05-11 14:55:37,1456755,2020-05-11 15:17:03,1456755,2020-05-11 15:17:04,1456755,None,None,None,None,1174,1286,1,2461
DA141,HHT,c,1,2020-05-11 14:38:36,1584705,2020-05-11 14:57:29,1584705,2020-05-11 15:00:17,1584705,2020-05-11 15:00:18,1584705,None,None,None,None,1133,168,1,1302
DB011,HHT,c,1,2020-05-11 14:40:59,DB001,2020-05-11 14:53:33,DB001,2020-05-11 14:53:49,DB001,2020-05-11 14:58:08,DB001,None,None,None,None,754,16,259,1029
DA144,HHT,c,1,2020-05-11 14:44:25,DA001,2020-05-11 15:00:07,DA001,2020-05-11 15:00:39,DA001,2020-05-11 15:02:17,DA001,None,None,None,None,942,32,98,1072
DA145,HHT,c,1,2020-05-11 14:44:35,1584705,2020-05-11 15:00:18,1584705,2020-05-11 15:04:02,1584705,2020-05-11 15:04:03,1584705,None,None,None,None,943,224,1,1168
DA146,HHT,c,1,2020-05-11 14:45:38,1466655,2020-05-11 15:00:29,1466655,2020-05-11 15:00:50,1466655,2020-05-11 15:13:24,1466655,None,None,None,None,891,21,754,1666
DA147,HHT,c,1,2020-05-11 14:50:25,1371590,2020-05-11 15:01:03,1371590,2020-05-11 15:01:16,1371590,2020-05-11 15:01:17,1371590,None,None,None,None,638,13,1,652
DA148,HHT,c,1,2020-05-11 14:50:32,DA001,2020-05-11 15:02:18,DA001,2020-05-11 15:02:47,DA001,2020-05-11 15:05:11,DA001,None,None,None,None,706,29,144,879
BA008,HHT,c,1,2020-05-11 14:54:14,BA001,2020-05-11 14:54:15,BA001,2020-05-11 15:01:04,BA001,2020-05-11 15:01:06,BA001,None,None,None,None,1,409,2,412
DA151,HHT,c,1,2020-05-11 14:56:57,1584705,2020-05-11 15:04:03,1584705,2020-05-11 15:10:23,1584705,2020-05-11 15:10:24,1584705,None,None,None,None,426,380,1,807
DA152,HHT,c,1,2020-05-11 14:58:19,DA001,2020-05-11 15:05:12,DA001,2020-05-11 15:05:33,DA001,2020-05-11 15:05:33,DA001,None,None,None,None,413,21,0,434
DA153,HHT,c,1,2020-05-11 15:00:06,1371590,2020-05-11 15:06:54,1371590,2020-05-11 15:07:01,1371590,2020-05-11 15:07:02,1371590,None,None,None,None,408,7,1,416
DA155,HHT,c,1,2020-05-11 15:01:28,1371590,2020-05-11 15:09:05,1371590,2020-05-11 15:09:20,1371590,2020-05-11 15:09:21,1371590,None,None,None,None,457,15,1,473
DA156,HHT,c,1,2020-05-11 15:02:30,DA001,2020-05-11 15:09:08,DA001,2020-05-11 15:09:39,DA001,2020-05-11 15:10:52,DA001,None,None,None,None,398,31,73,502
DA157,HHT,c,1,2020-05-11 15:02:35,1584705,2020-05-11 15:10:24,1584705,2020-05-11 15:12:26,1584705,2020-05-11 15:12:27,1584705,None,None,None,None,469,122,1,592
DA158,HHT,c,1,2020-05-11 15:02:40,DA001,2020-05-11 15:10:55,DA001,2020-05-11 15:11:11,DA001,2020-05-11 15:11:56,DA001,None,None,None,None,495,16,45,556
AA026,HHT,c,1,2020-05-11 15:04:45,1584705,2020-05-11 15:12:27,1584705,2020-05-11 15:12:53,1584705,2020-05-11 15:12:54,1584705,None,None,None,None,462,26,1,489
DA159,HHT,c,1,2020-05-11 15:08:47,1371590,2020-05-11 15:11:31,1371590,2020-05-11 15:11:44,1371590,2020-05-11 15:11:45,1371590,None,None,None,None,164,13,1,178
DA161,HHT,c,1,2020-05-11 15:10:24,1466655,2020-05-11 15:13:24,1466655,2020-05-11 15:13:34,1466655,2020-05-11 15:16:45,1466655,None,None,None,None,180,10,191,381
DA162,HHT,c,1,2020-05-11 15:11:43,1371590,2020-05-11 15:13:38,1371590,2020-05-11 15:13:44,1371590,2020-05-11 15:13:44,1371590,None,None,None,None,115,6,0,121
DB012,HHT,c,1,2020-05-11 15:12:32,1466655,2020-05-11 15:16:45,1466655,2020-05-11 15:16:59,1466655,2020-05-11 15:20:49,1466655,None,None,None,None,253,14,230,497
DA163,HHT,c,1,2020-05-11 15:15:11,1584705,2020-05-11 15:19:21,1584705,2020-05-11 15:22:17,1584705,2020-05-11 15:22:18,1584705,None,None,None,None,250,176,1,427
DA164,HHT,c,1,2020-05-11 15:16:04,1371590,2020-05-11 15:20:23,1371590,2020-05-11 15:20:33,1371590,2020-05-11 15:20:33,1371590,None,None,None,None,259,10,0,269
AA027,HHT,c,1,2020-05-11 15:16:51,1466655,2020-05-11 15:20:50,1466655,2020-05-11 15:20:59,1466655,2020-05-11 15:25:00,1466655,None,None,None,None,239,9,241,489
DA165,HHT,c,1,2020-05-11 15:17:00,1584705,2020-05-11 15:22:18,1584705,2020-05-11 15:24:19,1584705,2020-05-11 15:24:20,1584705,None,None,None,None,318,121,1,440
BA009,HHT,c,1,2020-05-11 15:17:14,BA002,2020-05-11 15:17:14,BA002,2020-05-11 15:17:32,BA002,2020-05-11 15:32:08,BA002,None,None,None,None,0,18,876,894
DA166,HHT,c,1,2020-05-11 15:18:16,1371590,2020-05-11 15:24:19,1371590,2020-05-11 15:24:29,1371590,2020-05-11 15:24:30,1371590,None,None,None,None,363,10,1,374
DA167,HHT,c,1,2020-05-11 15:18:57,1584705,2020-05-11 15:24:20,1584705,2020-05-11 15:26:53,1584705,2020-05-11 15:26:54,1584705,None,None,None,None,323,153,1,477
DA168,HHT,c,1,2020-05-11 15:20:03,1466655,2020-05-11 15:25:00,1466655,2020-05-11 15:25:11,1466655,2020-05-11 15:27:35,1466655,None,None,None,None,297,11,144,452
DB013,HHT,c,1,2020-05-11 15:20:16,1456755,2020-05-11 15:25:14,1456755,2020-05-11 15:25:21,1456755,2020-05-11 15:25:22,1456755,None,None,None,None,298,7,1,306
DA169,HHT,c,1,2020-05-11 15:21:18,1371590,2020-05-11 15:26:43,1371590,2020-05-11 15:26:54,1371590,2020-05-11 15:26:54,1371590,None,None,None,None,325,11,0,336
DA170,HHT,c,1,2020-05-11 15:22:46,1466655,2020-05-11 15:27:35,1466655,2020-05-11 15:27:46,1466655,2020-05-11 15:31:23,1466655,None,None,None,None,289,11,217,517
DA172,HHT,c,1,2020-05-11 15:25:23,1456755,2020-05-11 15:29:33,1456755,2020-05-11 15:32:13,1456755,2020-05-11 15:32:13,1456755,None,None,None,None,250,160,0,410
BA010,HHT,c,1,2020-05-11 15:26:05,BA001,2020-05-11 15:26:05,BA001,2020-05-11 15:41:26,BA001,2020-05-11 15:41:27,BA001,None,None,None,None,0,921,1,922
AA028,HHT,c,1,2020-05-11 15:26:56,1466655,2020-05-11 15:31:23,1466655,2020-05-11 15:31:30,1466655,2020-05-11 15:45:07,1466655,None,None,None,None,267,7,817,1091
DA173,HHT,c,1,2020-05-11 15:27:22,1371590,2020-05-11 15:29:34,1371590,2020-05-11 15:29:45,1371590,2020-05-11 15:29:47,1371590,None,None,None,None,132,11,2,145
AA029,HHT,c,1,2020-05-11 15:28:36,1466655,2020-05-11 15:45:08,1466655,2020-05-11 15:45:29,1466655,2020-05-11 16:05:53,1466655,None,None,None,None,992,21,1224,2237
DB014,HHT,c,1,2020-05-11 15:28:48,1456755,2020-05-11 15:33:12,1456755,2020-05-11 15:38:43,1456755,2020-05-11 15:38:44,1456755,None,None,None,None,264,331,1,596
DA175,HHT,c,1,2020-05-11 15:29:26,1456755,2020-05-11 15:39:24,1456755,2020-05-11 15:39:43,1456755,2020-05-11 15:41:43,1456755,None,None,None,None,598,19,120,737
AA030,HHT,c,1,2020-05-11 15:32:24,1584705,2020-05-11 15:56:53,1584705,2020-05-11 15:57:27,1584705,2020-05-11 15:57:28,1584705,None,None,None,None,1469,34,1,1504
AA031,HHT,c,1,2020-05-11 15:33:46,1584705,2020-05-11 15:57:28,1584705,2020-05-11 15:57:42,1584705,2020-05-11 16:19:26,1584705,None,None,None,None,1422,14,1304,2740
DB015,HHT,c,1,2020-05-11 15:34:11,1456755,2020-05-11 15:41:44,1456755,None,1456755,None,1456755,None,None,None,None,453,None,None,None
DA178,HHT,c,1,2020-05-11 15:40:30,1456755,2020-05-11 15:47:12,1456755,2020-05-11 15:47:14,1456755,2020-05-11 15:57:06,1456755,None,None,None,None,402,2,592,996
DA182,HHT,c,1,2020-05-11 15:46:07,1456755,2020-05-11 15:57:07,1456755,2020-05-11 15:57:21,1456755,2020-05-11 15:57:22,1456755,None,None,None,None,660,14,1,675
DB017,HHT,c,1,2020-05-11 15:50:34,DB001,2020-05-11 15:50:48,DB001,2020-05-11 15:51:03,DB001,2020-05-11 15:54:00,DB001,None,None,None,None,14,15,177,206
DA184,HHT,c,1,2020-05-11 15:52:17,1456755,2020-05-11 16:01:33,1456755,2020-05-11 16:04:56,1456755,2020-05-11 16:04:57,1456755,None,None,None,None,556,203,1,760
DA188,HHT,c,1,2020-05-11 15:54:05,1466655,2020-05-11 16:05:53,1466655,2020-05-11 16:10:10,1466655,2020-05-11 16:10:11,1466655,None,None,None,None,708,257,1,966
DA189,HHT,c,1,2020-05-11 15:55:27,1456755,2020-05-11 16:06:11,1456755,None,1456755,None,1456755,None,None,None,None,644,None,None,None
DA192,HHT,c,1,2020-05-11 15:57:55,1456755,2020-05-11 16:09:08,1456755,2020-05-11 16:12:31,1456755,2020-05-11 16:12:31,1456755,None,None,None,None,673,203,0,876
DA193,HHT,c,1,2020-05-11 15:58:18,1466655,2020-05-11 16:10:11,1466655,2020-05-11 16:12:42,1466655,2020-05-11 16:12:43,1466655,None,None,None,None,713,151,1,865
DB018,HHT,c,1,2020-05-11 15:58:50,DB001,2020-05-11 15:59:01,DB001,2020-05-11 15:59:17,DB001,2020-05-11 16:01:00,DB001,None,None,None,None,11,16,103,130
DB019,HHT,c,1,2020-05-11 16:00:01,DB001,2020-05-11 16:01:01,DB001,2020-05-11 16:01:21,DB001,2020-05-11 16:04:23,DB001,None,None,None,None,60,20,182,262
DB020,HHT,c,1,2020-05-11 16:00:15,DB001,2020-05-11 16:04:25,DB001,2020-05-11 16:04:31,DB001,2020-05-11 16:04:54,DB001,None,None,None,None,250,6,23,279
DA194,HHT,c,1,2020-05-11 16:00:36,1456755,2020-05-11 16:12:33,1456755,2020-05-11 16:15:15,1456755,2020-05-11 16:15:16,1456755,None,None,None,None,717,162,1,880
DA195,HHT,c,1,2020-05-11 16:05:59,1466655,2020-05-11 16:12:44,1466655,2020-05-11 17:05:02,1466655,2020-05-11 17:05:02,1466655,None,None,None,None,405,3138,0,3543
DA196,HHT,c,1,2020-05-11 16:06:45,1371590,2020-05-11 16:13:36,1371590,2020-05-11 16:13:49,1371590,2020-05-11 16:13:49,1371590,None,None,None,None,411,13,0,424
DA198,HHT,c,1,2020-05-11 16:08:23,1456755,2020-05-11 16:15:20,1456755,2020-05-11 16:18:26,1456755,2020-05-11 16:18:27,1456755,None,None,None,None,417,186,1,604
DA200,HHT,c,1,2020-05-11 16:09:20,1371590,2020-05-11 16:17:39,1371590,2020-05-11 16:17:47,1371590,2020-05-11 16:17:48,1371590,None,None,None,None,499,8,1,508
DB021,HHT,c,1,2020-05-11 16:10:41,DB001,2020-05-11 16:12:17,DB001,2020-05-11 16:12:23,DB001,2020-05-11 16:15:18,DB001,None,None,None,None,96,6,175,277
DB022,HHT,c,1,2020-05-11 16:12:01,DB001,2020-05-11 16:15:18,DB001,2020-05-11 16:15:28,DB001,2020-05-11 16:18:52,DB001,None,None,None,None,197,10,204,411
DA201,HHT,c,1,2020-05-11 16:12:10,1456755,2020-05-11 16:18:27,1456755,2020-05-11 16:20:54,1456755,2020-05-11 16:20:54,1456755,None,None,None,None,377,147,0,524
DA202,HHT,c,1,2020-05-11 16:14:29,1584705,2020-05-11 16:19:26,1584705,2020-05-11 16:22:21,1584705,2020-05-11 16:23:07,1584705,None,None,None,None,297,175,46,518
BA011,HHT,c,1,2020-05-11 16:18:42,BA001,2020-05-11 16:18:42,BA001,2020-05-11 16:23:55,BA001,2020-05-11 16:23:56,BA001,None,None,None,None,0,313,1,314
DB023,HHT,c,1,2020-05-11 16:23:05,1584705,2020-05-11 16:23:07,1584705,2020-05-11 16:23:23,1584705,2020-05-11 16:27:34,1584705,None,None,None,None,2,16,251,269
DA205,HHT,c,1,2020-05-11 16:25:57,1584705,2020-05-11 16:27:34,1584705,2020-05-11 16:31:49,1584705,2020-05-11 16:38:00,1584705,None,None,None,None,97,255,371,723
DA206,HHT,c,1,2020-05-11 16:26:29,1456755,2020-05-11 16:27:48,1456755,2020-05-11 16:28:45,1456755,2020-05-11 16:28:48,1456755,None,None,None,None,79,57,3,139
DA207,HHT,c,1,2020-05-11 16:27:35,1456755,2020-05-11 16:28:49,1456755,2020-05-11 16:29:06,1456755,2020-05-11 16:29:07,1456755,None,None,None,None,74,17,1,92
DA209,HHT,c,1,2020-05-11 16:30:41,1371590,2020-05-11 16:33:03,1371590,2020-05-11 16:33:11,1371590,2020-05-11 16:33:12,1371590,None,None,None,None,142,8,1,151
DA211,HHT,c,1,2020-05-11 16:32:56,1456755,2020-05-11 16:35:33,1456755,2020-05-11 16:36:36,1456755,2020-05-11 16:42:39,1456755,None,None,None,None,157,63,363,583
AB004,HHT,c,1,2020-05-11 16:34:52,1584705,2020-05-11 16:38:00,1584705,2020-05-11 16:38:09,1584705,2020-05-11 16:43:03,1584705,None,None,None,None,188,9,294,491
DA214,HHT,c,1,2020-05-11 16:41:03,1456755,2020-05-11 16:42:54,1456755,2020-05-11 16:47:21,1456755,2020-05-11 16:47:21,1456755,None,None,None,None,111,267,0,378
DA215,HHT,c,1,2020-05-11 16:43:37,1584705,2020-05-11 16:43:37,1584705,2020-05-11 16:43:46,1584705,2020-05-11 16:47:27,1584705,None,None,None,None,0,9,221,230
BA012,HHT,c,1,2020-05-11 16:47:05,BA002,2020-05-11 16:47:05,BA002,2020-05-11 16:47:44,BA002,2020-05-11 16:52:41,BA002,None,None,None,None,0,39,297,336
DA217,HHT,c,1,2020-05-11 16:50:30,1584705,2020-05-11 16:50:30,1584705,2020-05-11 16:57:06,1584705,2020-05-11 16:57:07,1584705,None,None,None,None,0,396,1,397
AA034,HHT,c,1,2020-05-11 16:52:38,1584705,2020-05-11 16:57:07,1584705,2020-05-11 17:01:02,1584705,2020-05-11 17:01:03,1584705,None,None,None,None,269,235,1,505
DA218,HHT,c,1,2020-05-11 16:53:11,1371590,2020-05-11 16:53:11,1371590,2020-05-11 16:53:34,1371590,2020-05-11 16:53:35,1371590,None,None,None,None,0,23,1,24
DB025,HHT,c,1,2020-05-11 17:00:33,1371590,2020-05-11 17:00:34,1371590,2020-05-11 17:00:42,1371590,2020-05-11 17:00:43,1371590,None,None,None,None,1,8,1,10
BA013,HHT,c,1,2020-05-11 17:03:18,BA001,2020-05-11 17:03:18,BA001,2020-05-11 17:21:07,BA001,2020-05-11 17:21:07,BA001,None,None,None,None,0,1069,0,1069
DA220,HHT,c,1,2020-05-11 17:04:12,1584705,2020-05-11 17:04:12,1584705,2020-05-11 17:06:17,1584705,2020-05-11 17:10:31,1584705,None,None,None,None,0,125,254,379
DA221,HHT,c,1,2020-05-11 17:04:21,1456755,2020-05-11 17:04:35,1456755,2020-05-11 17:04:38,1456755,2020-05-11 17:10:09,1456755,None,None,None,None,14,3,331,348
DA223,HHT,c,1,2020-05-11 17:04:38,1466655,2020-05-11 17:05:03,1466655,2020-05-11 17:05:24,1466655,2020-05-11 17:07:08,1466655,None,None,None,None,25,21,104,150
DA225,HHT,c,1,2020-05-11 17:08:33,1466655,2020-05-11 17:08:33,1466655,2020-05-11 17:08:59,1466655,2020-05-11 17:11:56,1466655,None,None,None,None,0,26,177,203
DA227,HHT,c,1,2020-05-11 17:09:50,1456755,2020-05-11 17:10:13,1456755,None,1456755,None,1456755,None,None,None,None,23,None,None,None
DA228,HHT,c,1,2020-05-11 17:10:06,1584705,2020-05-11 17:10:31,1584705,2020-05-11 17:12:42,1584705,2020-05-11 17:12:45,1584705,None,None,None,None,25,131,3,159
DA230,HHT,c,1,2020-05-11 17:15:23,1584705,2020-05-11 17:15:23,1584705,2020-05-11 17:17:53,1584705,2020-05-11 17:17:56,1584705,None,None,None,None,0,150,3,153
DB026,HHT,c,1,2020-05-11 17:16:09,1466655,2020-05-11 17:16:09,1466655,2020-05-11 17:16:35,1466655,2020-05-11 17:19:47,1466655,None,None,None,None,0,26,192,218
AB005,HHT,c,1,2020-05-11 17:19:08,1584705,2020-05-11 17:19:08,1584705,2020-05-11 17:25:26,1584705,2020-05-11 17:25:27,1584705,None,None,None,None,0,378,1,379
AA036,HHT,c,1,2020-05-11 17:19:42,1466655,2020-05-11 17:19:47,1466655,2020-05-11 17:20:01,1466655,2020-05-11 17:22:41,1466655,None,None,None,None,5,14,160,179
AB006,HHT,c,1,2020-05-11 17:20:32,1466655,2020-05-11 17:22:41,1466655,2020-05-11 17:23:03,1466655,2020-05-11 17:25:57,1466655,None,None,None,None,129,22,174,325
DA233,HHT,c,1,2020-05-11 17:22:19,1371590,2020-05-11 17:22:40,1371590,2020-05-11 17:22:46,1371590,2020-05-11 17:22:47,1371590,None,None,None,None,21,6,1,28
DA236,HHT,c,1,2020-05-11 17:24:05,1584705,2020-05-11 17:25:27,1584705,2020-05-11 17:31:03,1584705,2020-05-11 17:33:38,1584705,None,None,None,None,82,336,155,573
DA237,HHT,c,1,2020-05-11 17:25:15,1371590,2020-05-11 17:25:34,1371590,2020-05-11 17:25:43,1371590,2020-05-11 17:25:44,1371590,None,None,None,None,19,9,1,29
DA238,HHT,c,1,2020-05-11 17:26:17,1466655,2020-05-11 17:26:18,1466655,2020-05-11 17:26:29,1466655,2020-05-11 17:43:02,1466655,None,None,None,None,1,11,993,1005
DA240,HHT,c,1,2020-05-11 17:33:47,1584705,2020-05-11 17:33:47,1584705,2020-05-11 17:38:20,1584705,2020-05-11 17:38:28,1584705,None,None,None,None,0,273,8,281
DB028,HHT,c,1,2020-05-11 17:34:19,1371590,2020-05-11 17:34:19,1371590,2020-05-11 17:34:25,1371590,2020-05-11 17:34:25,1371590,None,None,None,None,0,6,0,6
DA241,HHT,c,1,2020-05-11 17:38:47,1456755,2020-05-11 17:38:48,1456755,2020-05-11 17:39:01,1456755,2020-05-11 17:39:02,1456755,None,None,None,None,1,13,1,15
DA242,HHT,c,1,2020-05-11 17:39:34,1584705,2020-05-11 17:39:34,1584705,2020-05-11 17:43:24,1584705,2020-05-11 17:43:28,1584705,None,None,None,None,0,230,4,234
DA244,HHT,c,1,2020-05-11 17:39:56,1371590,2020-05-11 17:40:13,1371590,2020-05-11 17:40:16,1371590,2020-05-11 17:40:16,1371590,None,None,None,None,17,3,0,20
DA245,HHT,c,1,2020-05-11 17:43:57,1466655,2020-05-11 17:43:58,1466655,2020-05-11 17:44:46,1466655,2020-05-11 18:02:10,1466655,None,None,None,None,1,48,1044,1093
DA246,HHT,c,1,2020-05-11 17:44:06,1584705,2020-05-11 17:44:06,1584705,2020-05-11 17:50:57,1584705,2020-05-11 17:50:59,1584705,None,None,None,None,0,411,2,413
DA248,HHT,c,1,2020-05-11 17:46:58,1456755,2020-05-11 17:46:58,1456755,2020-05-11 18:03:15,1456755,2020-05-11 18:03:15,1456755,None,None,None,None,0,977,0,977
DB029,HHT,c,1,2020-05-11 17:51:27,1584705,2020-05-11 17:51:28,1584705,2020-05-11 17:55:17,1584705,2020-05-11 17:55:45,1584705,None,None,None,None,1,229,28,258
DA250,HHT,c,1,2020-05-11 17:53:14,1371590,2020-05-11 17:53:14,1371590,2020-05-11 17:53:19,1371590,2020-05-11 17:53:20,1371590,None,None,None,None,0,5,1,6
DA254,HHT,c,1,2020-05-11 17:58:34,1584705,2020-05-11 17:58:36,1584705,2020-05-11 18:01:12,1584705,2020-05-11 18:03:41,1584705,None,None,None,None,2,156,149,307
DA255,HHT,c,1,2020-05-11 18:00:02,1371590,2020-05-11 18:00:03,1371590,2020-05-11 18:01:15,1371590,2020-05-11 18:01:16,1371590,None,None,None,None,1,72,1,74
DA257,HHT,c,1,2020-05-11 18:01:00,1466655,2020-05-11 18:02:11,1466655,2020-05-11 18:02:43,1466655,2020-05-11 18:20:11,1466655,None,None,None,None,71,32,1048,1151
DB030,HHT,c,1,2020-05-11 18:01:42,1456755,2020-05-11 18:03:17,1456755,None,1456755,None,1456755,None,None,None,None,95,None,None,None
DA259,HHT,c,1,2020-05-11 18:04:27,1584705,2020-05-11 18:04:27,1584705,2020-05-11 18:06:55,1584705,2020-05-11 18:07:11,1584705,None,None,None,None,0,148,16,164
DA263,HHT,c,1,2020-05-11 18:12:01,1584705,2020-05-11 18:12:01,1584705,2020-05-11 18:12:29,1584705,2020-05-11 18:17:10,1584705,None,None,None,None,0,28,281,309
DB032,HHT,c,1,2020-05-11 18:14:28,1456755,2020-05-11 18:15:00,1456755,None,1456755,None,1456755,None,None,None,None,32,None,None,None
DB033,HHT,c,1,2020-05-11 18:15:10,1371590,2020-05-11 18:16:17,1371590,2020-05-11 18:16:24,1371590,2020-05-11 18:16:24,1371590,None,None,None,None,67,7,0,74
DA265,HHT,c,1,2020-05-11 18:15:47,1584705,2020-05-11 18:17:10,1584705,2020-05-11 18:20:06,1584705,2020-05-11 18:20:07,1584705,None,None,None,None,83,176,1,260
AA038,HHT,c,1,2020-05-11 18:19:27,1584705,2020-05-11 18:20:08,1584705,2020-05-11 18:24:56,1584705,2020-05-11 18:24:58,1584705,None,None,None,None,41,288,2,331
DA267,HHT,c,1,2020-05-11 18:20:15,1466655,2020-05-11 18:20:16,1466655,2020-05-11 18:20:40,1466655,2020-05-11 18:23:21,1466655,None,None,None,None,1,24,161,186
DA268,HHT,c,1,2020-05-11 18:23:28,1466655,2020-05-11 18:23:29,1466655,2020-05-11 18:29:44,1466655,2020-05-11 18:32:02,1466655,None,None,None,None,1,375,138,514
DA269,HHT,c,1,2020-05-11 18:28:11,1584705,2020-05-11 18:28:11,1584705,2020-05-11 19:00:22,1584705,2020-05-11 19:00:22,1584705,None,None,None,None,0,1931,0,1931
DA270,HHT,c,1,2020-05-11 18:28:21,1456755,2020-05-11 18:28:23,1456755,2020-05-11 18:30:32,1456755,2020-05-11 18:30:32,1456755,None,None,None,None,2,129,0,131
DA272,HHT,c,1,2020-05-11 18:30:02,1456755,2020-05-11 18:30:34,1456755,2020-05-11 18:33:40,1456755,2020-05-11 18:33:42,1456755,None,None,None,None,32,186,2,220
DA273,HHT,c,1,2020-05-11 18:31:49,1466655,2020-05-11 18:32:02,1466655,2020-05-11 18:32:21,1466655,2020-05-11 18:54:41,1466655,None,None,None,None,13,19,1340,1372
BA014,HHT,c,1,2020-05-11 18:32:33,BA002,2020-05-11 18:32:33,BA002,2020-05-11 18:33:12,BA002,2020-05-11 18:57:27,BA002,None,None,None,None,0,39,1455,1494
DA275,HHT,c,1,2020-05-11 18:33:11,1456755,2020-05-11 18:33:42,1456755,None,1456755,None,1456755,None,None,None,None,31,None,None,None
DA277,HHT,c,1,2020-05-11 18:38:00,1456755,2020-05-11 18:38:57,1456755,None,1456755,None,1456755,None,None,None,None,57,None,None,None
DA278,HHT,c,1,2020-05-11 18:42:00,1456755,2020-05-11 18:43:24,1456755,2020-05-11 18:46:04,1456755,2020-05-11 18:46:04,1456755,None,None,None,None,84,160,0,244
DA279,HHT,c,1,2020-05-11 18:43:18,1456755,2020-05-11 18:46:05,1456755,2020-05-11 19:12:06,1456755,2020-05-11 19:22:57,1456755,None,None,None,None,167,1561,651,2379
DA284,HHT,c,1,2020-05-11 18:47:26,1466655,2020-05-11 18:54:41,1466655,2020-05-11 18:55:07,1466655,2020-05-11 18:58:24,1466655,None,None,None,None,435,26,197,658
DA285,HHT,c,1,2020-05-11 18:49:42,1466655,2020-05-11 18:58:24,1466655,2020-05-11 19:00:09,1466655,2020-05-11 19:00:13,1466655,None,None,None,None,522,105,4,631
DA286,HHT,c,1,2020-05-11 18:52:45,1466655,2020-05-11 19:00:13,1466655,2020-05-11 19:00:20,1466655,2020-05-11 19:01:52,1466655,None,None,None,None,448,7,92,547
DA287,HHT,c,1,2020-05-11 18:52:57,1584705,2020-05-11 19:00:22,1584705,2020-05-11 19:02:29,1584705,2020-05-11 19:02:30,1584705,None,None,None,None,445,127,1,573
DA289,HHT,c,1,2020-05-11 18:56:13,1466655,2020-05-11 19:01:52,1466655,2020-05-11 19:01:56,1466655,2020-05-11 19:03:10,1466655,None,None,None,None,339,4,74,417
DA291,HHT,c,1,2020-05-11 18:58:01,1584705,2020-05-11 19:02:30,1584705,2020-05-11 19:05:37,1584705,2020-05-11 19:05:38,1584705,None,None,None,None,269,187,1,457
DA292,HHT,c,1,2020-05-11 18:58:34,1466655,2020-05-11 19:03:11,1466655,2020-05-11 19:04:48,1466655,2020-05-11 23:00:08,1466655,None,None,None,None,277,97,14120,14494
DA294,HHT,c,1,2020-05-11 19:03:08,1584705,2020-05-11 19:05:38,1584705,2020-05-11 19:08:14,1584705,2020-05-11 19:08:17,1584705,None,None,None,None,150,156,3,309
