RAW Data Report
Branch:TST(HHT)
Start datetime:2020-09-01T12:04:26
End datetime:2020-09-05T12:04:26
Counter Type:ALL
Ticket,Type,No.,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA134,DA,134,HHT,c,1,2020-09-03 15:21:48,1498468,2020-09-03 15:21:48,1498468,2020-09-03 15:21:58,1498468,2020-09-03 15:21:58,1498468,None,None,None,None,0,10,0,10
DA135,DA,135,HHT,c,1,2020-09-03 15:24:34,1466655,2020-09-03 15:24:34,1466655,2020-09-03 15:24:58,1466655,2020-09-03 15:29:08,1466655,None,None,None,None,0,24,250,274
AA027,AA,027,HHT,c,1,2020-09-03 15:27:25,1461565,2020-09-03 15:27:25,1461565,2020-09-03 15:27:43,1461565,2020-09-03 15:31:58,1461565,None,None,None,None,0,18,255,273
DA136,DA,136,HHT,c,1,2020-09-03 15:29:04,1498468,2020-09-03 15:29:05,1498468,2020-09-03 15:29:13,1498468,2020-09-03 15:31:36,1498468,None,None,None,None,1,8,143,152
DA137,DA,137,HHT,c,1,2020-09-03 15:29:31,1466655,2020-09-03 15:29:31,1466655,2020-09-03 15:30:06,1466655,2020-09-03 15:33:33,1466655,None,None,None,None,0,35,207,242
AA028,AA,028,HHT,c,1,2020-09-03 15:31:13,1461565,2020-09-03 15:31:58,1461565,2020-09-03 15:32:05,1461565,2020-09-03 15:40:22,1461565,None,None,None,None,45,7,497,549
DA139,DA,139,HHT,c,1,2020-09-03 15:32:45,1498468,2020-09-03 15:32:45,1498468,2020-09-03 15:33:12,1498468,2020-09-03 15:34:37,1498468,None,None,None,None,0,27,85,112
DA140,DA,140,HHT,c,1,2020-09-03 15:32:52,1466655,2020-09-03 15:33:33,1466655,2020-09-03 15:33:47,1466655,2020-09-03 15:36:16,1466655,None,None,None,None,41,14,149,204
DA141,DA,141,HHT,c,1,2020-09-03 15:34:13,1498468,2020-09-03 15:34:37,1498468,2020-09-03 15:34:41,1498468,2020-09-03 15:35:26,1498468,None,None,None,None,24,4,45,73
DA142,DA,142,HHT,c,1,2020-09-03 15:34:30,1498468,2020-09-03 15:35:26,1498468,2020-09-03 15:35:32,1498468,2020-09-03 15:35:33,1498468,None,None,None,None,56,6,1,63
DB023,DB,023,HHT,c,1,2020-09-03 15:34:53,1466655,2020-09-03 15:36:16,1466655,2020-09-03 15:37:52,1466655,2020-09-03 15:40:33,1466655,None,None,None,None,83,96,161,340
DA143,DA,143,HHT,c,1,2020-09-03 15:35:03,1498468,2020-09-03 15:37:15,1498468,2020-09-03 15:37:20,1498468,2020-09-03 15:37:21,1498468,None,None,None,None,132,5,1,138
DA144,DA,144,HHT,c,1,2020-09-03 15:35:15,1498468,2020-09-03 15:40:07,1498468,2020-09-03 15:43:12,1498468,2020-09-03 15:43:13,1498468,None,None,None,None,292,185,1,478
DB024,DB,024,HHT,c,1,2020-09-03 15:35:46,1461565,2020-09-03 15:40:22,1461565,2020-09-03 15:40:53,1461565,2020-09-03 15:45:11,1461565,None,None,None,None,276,31,258,565
AA029,AA,029,HHT,c,1,2020-09-03 15:35:55,1466655,2020-09-03 15:40:34,1466655,2020-09-03 15:40:44,1466655,2020-09-03 15:40:45,1466655,None,None,None,None,279,10,1,290
DA145,DA,145,HHT,c,1,2020-09-03 15:36:58,1466655,2020-09-03 15:40:45,1466655,2020-09-03 15:43:06,1466655,2020-09-03 15:43:07,1466655,None,None,None,None,227,141,1,369
DA146,DA,146,HHT,c,1,2020-09-03 15:37:45,1466655,2020-09-03 15:43:07,1466655,2020-09-03 15:43:43,1466655,2020-09-03 15:53:30,1466655,None,None,None,None,322,36,587,945
DA147,DA,147,HHT,c,1,2020-09-03 15:40:55,1498468,2020-09-03 15:43:13,1498468,2020-09-03 15:43:23,1498468,2020-09-03 15:43:28,1498468,None,None,None,None,138,10,5,153
AB005,AB,005,HHT,c,1,2020-09-03 15:42:20,1328368,2020-09-03 15:44:41,1328368,2020-09-03 15:44:59,1328368,2020-09-03 16:02:49,1328368,None,None,None,None,141,18,1070,1229
DA148,DA,148,HHT,c,1,2020-09-03 15:42:32,1461565,2020-09-03 15:45:12,1461565,2020-09-03 15:45:42,1461565,2020-09-03 15:50:03,1461565,None,None,None,None,160,30,261,451
DA149,DA,149,HHT,c,1,2020-09-03 15:44:00,1461565,2020-09-03 15:50:03,1461565,2020-09-03 15:50:09,1461565,2020-09-03 15:53:09,1461565,None,None,None,None,363,6,180,549
DA150,DA,150,HHT,c,1,2020-09-03 15:47:11,1461565,2020-09-03 15:53:09,1461565,2020-09-03 15:53:26,1461565,2020-09-03 16:00:57,1461565,None,None,None,None,358,17,451,826
DA152,DA,152,HHT,c,1,2020-09-03 15:51:10,1466655,2020-09-03 15:53:30,1466655,2020-09-03 15:53:50,1466655,2020-09-03 16:06:36,1466655,None,None,None,None,140,20,766,926
DA154,DA,154,HHT,c,1,2020-09-03 15:55:30,1498468,2020-09-03 15:55:30,1498468,2020-09-03 15:55:32,1498468,2020-09-03 15:55:33,1498468,None,None,None,None,0,2,1,3
DA155,DA,155,HHT,c,1,2020-09-03 15:57:32,1498468,2020-09-03 15:57:32,1498468,2020-09-03 15:57:35,1498468,2020-09-03 15:57:35,1498468,None,None,None,None,0,3,0,3
DA156,DA,156,HHT,c,1,2020-09-03 15:57:44,1498468,2020-09-03 15:58:43,1498468,2020-09-03 15:58:53,1498468,2020-09-03 16:01:27,1498468,None,None,None,None,59,10,154,223
DA158,DA,158,HHT,c,1,2020-09-03 16:01:15,1461565,2020-09-03 16:01:15,1461565,2020-09-03 16:01:39,1461565,2020-09-03 16:04:26,1461565,None,None,None,None,0,24,167,191
DA159,DA,159,HHT,c,1,2020-09-03 16:02:02,1498468,2020-09-03 16:02:02,1498468,2020-09-03 16:02:10,1498468,2020-09-03 16:02:18,1498468,None,None,None,None,0,8,8,16
DA160,DA,160,HHT,c,1,2020-09-03 16:02:43,1328368,2020-09-03 16:02:49,1328368,2020-09-03 16:03:02,1328368,2020-09-03 16:12:44,1328368,None,None,None,None,6,13,582,601
AA030,AA,030,HHT,c,1,2020-09-03 16:02:59,1461565,2020-09-03 16:04:26,1461565,2020-09-03 16:04:46,1461565,2020-09-03 16:09:58,1461565,None,None,None,None,87,20,312,419
AA031,AA,031,HHT,c,1,2020-09-03 16:03:53,1466655,2020-09-03 16:06:36,1466655,2020-09-03 16:06:42,1466655,2020-09-03 16:17:38,1466655,None,None,None,None,163,6,656,825
DA161,DA,161,HHT,c,1,2020-09-03 16:04:29,1498468,2020-09-03 16:04:45,1498468,2020-09-03 16:04:54,1498468,2020-09-03 16:09:24,1498468,None,None,None,None,16,9,270,295
DA164,DA,164,HHT,c,1,2020-09-03 16:06:55,1498468,2020-09-03 16:09:24,1498468,2020-09-03 16:10:04,1498468,2020-09-03 16:11:50,1498468,None,None,None,None,149,40,106,295
DA166,DA,166,HHT,c,1,2020-09-03 16:11:22,1461565,2020-09-03 16:11:22,1461565,2020-09-03 16:11:40,1461565,2020-09-03 16:32:01,1461565,None,None,None,None,0,18,1221,1239
DA167,DA,167,HHT,c,1,2020-09-03 16:11:36,1691278,2020-09-03 16:11:36,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DB026,DB,026,HHT,c,1,2020-09-03 16:11:46,1498468,2020-09-03 16:11:51,1498468,2020-09-03 16:11:55,1498468,2020-09-03 16:11:55,1498468,None,None,None,None,5,4,0,9
DA170,DA,170,HHT,c,1,2020-09-03 16:17:34,1498468,2020-09-03 16:17:34,1498468,2020-09-03 16:17:46,1498468,2020-09-03 16:17:46,1498468,None,None,None,None,0,12,0,12
DA171,DA,171,HHT,c,1,2020-09-03 16:20:02,1466655,2020-09-03 16:20:02,1466655,2020-09-03 16:20:28,1466655,2020-09-03 16:21:35,1466655,None,None,None,None,0,26,67,93
AB006,AB,006,HHT,c,1,2020-09-03 16:20:44,1691278,2020-09-03 16:20:44,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA173,DA,173,HHT,c,1,2020-09-03 16:21:23,1466655,2020-09-03 16:21:36,1466655,2020-09-03 16:22:54,1466655,2020-09-03 16:22:55,1466655,None,None,None,None,13,78,1,92
DA174,DA,174,HHT,c,1,2020-09-03 16:21:33,1466655,2020-09-03 16:22:55,1466655,2020-09-03 16:23:15,1466655,2020-09-03 16:26:02,1466655,None,None,None,None,82,20,167,269
DB027,DB,027,HHT,c,1,2020-09-03 16:22:01,1498468,2020-09-03 16:23:48,1498468,2020-09-03 16:24:07,1498468,2020-09-03 16:25:44,1498468,None,None,None,None,107,19,97,223
DA177,DA,177,HHT,c,1,2020-09-03 16:23:51,1498468,2020-09-03 16:25:55,1498468,2020-09-03 16:26:03,1498468,2020-09-03 16:26:03,1498468,None,None,None,None,124,8,0,132
DA178,DA,178,HHT,c,1,2020-09-03 16:28:21,1466655,2020-09-03 16:28:21,1466655,2020-09-03 16:35:25,1466655,2020-09-03 16:35:25,1466655,None,None,None,None,0,424,0,424
DA180,DA,180,HHT,c,1,2020-09-03 16:31:51,1461565,2020-09-03 16:32:01,1461565,2020-09-03 16:32:23,1461565,2020-09-03 16:35:39,1461565,None,None,None,None,10,22,196,228
DA181,DA,181,HHT,c,1,2020-09-03 16:32:26,1691278,2020-09-03 16:33:07,1691278,None,1691278,None,1691278,None,None,None,None,41,None,None,None
DA183,DA,183,HHT,c,1,2020-09-03 16:33:07,1466655,2020-09-03 16:35:26,1466655,2020-09-03 16:35:38,1466655,2020-09-03 16:39:25,1466655,None,None,None,None,139,12,227,378
DA184,DA,184,HHT,c,1,2020-09-03 16:34:00,1461565,2020-09-03 16:35:39,1461565,2020-09-03 16:36:15,1461565,2020-09-03 16:39:42,1461565,None,None,None,None,99,36,207,342
DA185,DA,185,HHT,c,1,2020-09-03 16:34:44,1691278,2020-09-03 16:35:41,1691278,None,1691278,None,1691278,None,None,None,None,57,None,None,None
AA032,AA,032,HHT,c,1,2020-09-03 16:36:42,1691278,2020-09-03 16:38:34,1691278,None,1691278,None,1691278,None,None,None,None,112,None,None,None
DA186,DA,186,HHT,c,1,2020-09-03 16:38:57,1466655,2020-09-03 16:39:25,1466655,2020-09-03 16:40:10,1466655,2020-09-03 16:43:31,1466655,None,None,None,None,28,45,201,274
DA187,DA,187,HHT,c,1,2020-09-03 16:42:12,1461565,2020-09-03 16:42:13,1461565,2020-09-03 16:46:05,1461565,2020-09-03 16:46:06,1461565,None,None,None,None,1,232,1,234
DA188,DA,188,HHT,c,1,2020-09-03 16:43:03,1498468,2020-09-03 16:43:03,1498468,2020-09-03 16:43:09,1498468,2020-09-03 16:43:10,1498468,None,None,None,None,0,6,1,7
DB028,DB,028,HHT,c,1,2020-09-03 16:43:13,1691278,2020-09-03 16:43:23,1691278,None,1691278,None,1691278,None,None,None,None,10,None,None,None
DA189,DA,189,HHT,c,1,2020-09-03 16:43:48,1466655,2020-09-03 16:43:48,1466655,2020-09-03 16:44:28,1466655,2020-09-03 16:47:29,1466655,None,None,None,None,0,40,181,221
DA190,DA,190,HHT,c,1,2020-09-03 16:44:38,1498468,2020-09-03 16:45:23,1498468,2020-09-03 16:45:34,1498468,2020-09-03 16:45:35,1498468,None,None,None,None,45,11,1,57
DA191,DA,191,HHT,c,1,2020-09-03 16:45:08,1461565,2020-09-03 16:46:06,1461565,2020-09-03 16:46:11,1461565,2020-09-03 16:49:37,1461565,None,None,None,None,58,5,206,269
DA192,DA,192,HHT,c,1,2020-09-03 16:47:12,1466655,2020-09-03 16:47:29,1466655,2020-09-03 16:47:39,1466655,2020-09-03 16:51:10,1466655,None,None,None,None,17,10,211,238
DA193,DA,193,HHT,c,1,2020-09-03 16:47:18,1691278,2020-09-03 16:47:41,1691278,None,1691278,None,1691278,None,None,None,None,23,None,None,None
DA194,DA,194,HHT,c,1,2020-09-03 16:47:59,1461565,2020-09-03 16:49:37,1461565,2020-09-03 16:50:19,1461565,2020-09-03 16:53:58,1461565,None,None,None,None,98,42,219,359
AA033,AA,033,HHT,c,1,2020-09-03 16:50:25,1466655,2020-09-03 16:51:10,1466655,2020-09-03 16:51:16,1466655,2020-09-03 16:59:55,1466655,None,None,None,None,45,6,519,570
DB029,DB,029,HHT,c,1,2020-09-03 16:53:00,1498468,2020-09-03 16:53:00,1498468,2020-09-03 16:54:56,1498468,2020-09-03 16:58:56,1498468,None,None,None,None,0,116,240,356
AA034,AA,034,HHT,c,1,2020-09-03 16:54:19,1461565,2020-09-03 16:54:19,1461565,2020-09-03 16:54:31,1461565,2020-09-03 17:02:08,1461565,None,None,None,None,0,12,457,469
DA197,DA,197,HHT,c,1,2020-09-03 16:57:32,1691278,2020-09-03 16:57:32,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA198,DA,198,HHT,c,1,2020-09-03 16:58:49,1498468,2020-09-03 16:58:57,1498468,2020-09-03 16:58:59,1498468,2020-09-03 16:59:08,1498468,None,None,None,None,8,2,9,19
DA199,DA,199,HHT,c,1,2020-09-03 16:59:51,1466655,2020-09-03 16:59:55,1466655,2020-09-03 17:00:07,1466655,2020-09-03 17:11:40,1466655,None,None,None,None,4,12,693,709
DA200,DA,200,HHT,c,1,2020-09-03 16:59:57,1498468,2020-09-03 17:01:21,1498468,2020-09-03 17:01:32,1498468,2020-09-03 17:01:33,1498468,None,None,None,None,84,11,1,96
DA202,DA,202,HHT,c,1,2020-09-03 17:01:35,1461565,2020-09-03 17:02:08,1461565,2020-09-03 17:02:35,1461565,2020-09-03 17:12:43,1461565,None,None,None,None,33,27,608,668
DA203,DA,203,HHT,c,1,2020-09-03 17:02:53,1498468,2020-09-03 17:03:24,1498468,2020-09-03 17:03:31,1498468,2020-09-03 17:03:32,1498468,None,None,None,None,31,7,1,39
DA205,DA,205,HHT,c,1,2020-09-03 17:04:21,1691278,2020-09-03 17:04:38,1691278,None,1691278,None,1691278,None,None,None,None,17,None,None,None
DA206,DA,206,HHT,c,1,2020-09-03 17:05:29,1498468,2020-09-03 17:06:32,1498468,2020-09-03 17:06:42,1498468,2020-09-03 17:10:20,1498468,None,None,None,None,63,10,218,291
DB030,DB,030,HHT,c,1,2020-09-03 17:07:04,1691278,2020-09-03 17:07:04,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA208,DA,208,HHT,c,1,2020-09-03 17:10:59,1498468,2020-09-03 17:10:59,1498468,2020-09-03 17:11:14,1498468,2020-09-03 17:44:12,1498468,None,None,None,None,0,15,1978,1993
DA209,DA,209,HHT,c,1,2020-09-03 17:11:34,1691278,2020-09-03 17:11:34,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA210,DA,210,HHT,c,1,2020-09-03 17:12:52,1466655,2020-09-03 17:12:52,1466655,2020-09-03 17:13:21,1466655,2020-09-03 17:24:51,1466655,None,None,None,None,0,29,690,719
AA035,AA,035,HHT,c,1,2020-09-03 17:14:54,1461565,2020-09-03 17:14:54,1461565,2020-09-03 17:15:05,1461565,2020-09-03 17:15:18,1461565,None,None,None,None,0,11,13,24
BA004,BA,004,HHT,c,1,2020-09-03 17:15:01,BA002,2020-09-03 17:15:01,BA002,2020-09-03 17:25:04,BA002,2020-09-03 17:25:04,BA002,None,None,None,None,0,603,0,603
DA211,DA,211,HHT,c,1,2020-09-03 17:16:05,1461565,2020-09-03 17:16:06,1461565,2020-09-03 17:16:38,1461565,2020-09-03 17:31:40,1461565,None,None,None,None,1,32,902,935
DB031,DB,031,HHT,c,1,2020-09-03 17:16:51,1691278,2020-09-03 17:18:30,1691278,None,1691278,None,1691278,None,None,None,None,99,None,None,None
DA213,DA,213,HHT,c,1,2020-09-03 17:24:31,1466655,2020-09-03 17:24:51,1466655,2020-09-03 17:25:48,1466655,2020-09-03 17:27:36,1466655,None,None,None,None,20,57,108,185
DA214,DA,214,HHT,c,1,2020-09-03 17:27:21,1466655,2020-09-03 17:27:36,1466655,2020-09-03 17:27:52,1466655,2020-09-03 17:33:30,1466655,None,None,None,None,15,16,338,369
DA215,DA,215,HHT,c,1,2020-09-03 17:29:53,1328368,2020-09-03 17:29:54,1328368,2020-09-03 17:29:59,1328368,2020-09-03 17:39:59,1328368,None,None,None,None,1,5,600,606
BA005,BA,005,HHT,c,1,2020-09-03 17:32:58,BA002,2020-09-03 17:32:58,BA002,2020-09-03 17:36:38,BA002,2020-09-03 17:36:39,BA002,None,None,None,None,0,220,1,221
DA216,DA,216,HHT,c,1,2020-09-03 17:33:08,1461565,2020-09-03 17:33:08,1461565,2020-09-03 17:33:32,1461565,2020-09-03 17:35:31,1461565,None,None,None,None,0,24,119,143
DB033,DB,033,HHT,c,1,2020-09-03 17:34:07,1691278,2020-09-03 17:34:07,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA217,DA,217,HHT,c,1,2020-09-03 17:36:30,1466655,2020-09-03 17:36:30,1466655,2020-09-03 17:36:52,1466655,2020-09-03 17:44:28,1466655,None,None,None,None,0,22,456,478
DB034,DB,034,HHT,c,1,2020-09-03 17:39:21,1461565,2020-09-03 17:39:22,1461565,2020-09-03 17:40:43,1461565,2020-09-03 17:42:04,1461565,None,None,None,None,1,81,81,163
DA218,DA,218,HHT,c,1,2020-09-03 17:39:47,1691278,2020-09-03 17:39:47,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA219,DA,219,HHT,c,1,2020-09-03 17:40:00,1328368,2020-09-03 17:40:01,1328368,2020-09-03 17:40:18,1328368,2020-09-03 17:57:23,1328368,None,None,None,None,1,17,1025,1043
DA220,DA,220,HHT,c,1,2020-09-03 17:43:06,1461565,2020-09-03 17:43:06,1461565,2020-09-03 17:43:26,1461565,2020-09-03 17:47:45,1461565,None,None,None,None,0,20,259,279
DA221,DA,221,HHT,c,1,2020-09-03 17:43:45,1691278,2020-09-03 17:44:09,1691278,None,1691278,None,1691278,None,None,None,None,24,None,None,None
DA222,DA,222,HHT,c,1,2020-09-03 17:44:40,1466655,2020-09-03 17:44:40,1466655,2020-09-03 17:44:54,1466655,2020-09-03 17:48:43,1466655,None,None,None,None,0,14,229,243
DB035,DB,035,HHT,c,1,2020-09-03 17:45:56,1498468,2020-09-03 17:45:56,1498468,2020-09-03 17:46:25,1498468,2020-09-03 17:48:49,1498468,None,None,None,None,0,29,144,173
DA224,DA,224,HHT,c,1,2020-09-03 17:48:19,1466655,2020-09-03 17:48:43,1466655,2020-09-03 17:49:02,1466655,2020-09-03 18:08:01,1466655,None,None,None,None,24,19,1139,1182
DA225,DA,225,HHT,c,1,2020-09-03 17:48:27,1498468,2020-09-03 17:48:49,1498468,2020-09-03 17:49:00,1498468,2020-09-03 17:49:00,1498468,None,None,None,None,22,11,0,33
DB036,DB,036,HHT,c,1,2020-09-03 17:52:38,1691278,2020-09-03 17:52:38,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA226,DA,226,HHT,c,1,2020-09-03 17:54:52,1461565,2020-09-03 17:54:52,1461565,2020-09-03 17:55:09,1461565,2020-09-03 18:01:14,1461565,None,None,None,None,0,17,365,382
BA006,BA,006,HHT,c,1,2020-09-03 17:58:20,BA002,2020-09-03 17:58:20,BA002,2020-09-03 18:17:49,BA002,2020-09-03 18:17:50,BA002,None,None,None,None,0,1169,1,1170
DA227,DA,227,HHT,c,1,2020-09-03 18:01:08,1498468,2020-09-03 18:01:08,1498468,2020-09-03 18:03:40,1498468,2020-09-03 18:06:35,1498468,None,None,None,None,0,152,175,327
DA228,DA,228,HHT,c,1,2020-09-03 18:05:07,1328368,2020-09-03 18:05:07,1328368,2020-09-03 18:05:17,1328368,2020-09-03 18:12:25,1328368,None,None,None,None,0,10,428,438
DB037,DB,037,HHT,c,1,2020-09-03 18:06:30,1461565,2020-09-03 18:06:31,1461565,2020-09-03 18:07:18,1461565,2020-09-03 18:10:45,1461565,None,None,None,None,1,47,207,255
DA229,DA,229,HHT,c,1,2020-09-03 18:07:14,1498468,2020-09-03 18:07:14,1498468,2020-09-03 18:07:34,1498468,2020-09-03 23:00:06,1498468,None,None,None,None,0,20,17552,17572
DA230,DA,230,HHT,c,1,2020-09-03 18:08:03,1691278,2020-09-03 18:08:03,1691278,None,1691278,None,1691278,None,None,None,None,0,None,None,None
DA231,DA,231,HHT,c,1,2020-09-03 18:08:41,1466655,2020-09-03 18:08:41,1466655,2020-09-03 18:08:50,1466655,2020-09-03 18:21:46,1466655,None,None,None,None,0,9,776,785
DA233,DA,233,HHT,c,1,2020-09-03 18:10:02,1461565,2020-09-03 18:10:45,1461565,2020-09-03 18:12:11,1461565,2020-09-03 23:00:06,1461565,None,None,None,None,43,86,17275,17404
DA234,DA,234,HHT,c,1,2020-09-03 18:11:12,1691278,2020-09-03 18:11:58,1691278,None,1691278,None,1691278,None,None,None,None,46,None,None,None
DA235,DA,235,HHT,c,1,2020-09-03 18:17:19,1328368,2020-09-03 18:17:19,1328368,2020-09-03 18:17:27,1328368,2020-09-03 18:29:05,1328368,None,None,None,None,0,8,698,706
AA036,AA,036,HHT,c,1,2020-09-03 18:18:37,1691278,2020-09-03 18:20:52,1691278,None,1691278,None,1691278,None,None,None,None,135,None,None,None
DA236,DA,236,HHT,c,1,2020-09-03 18:22:16,1691278,2020-09-03 18:22:22,1691278,None,1691278,None,1691278,None,None,None,None,6,None,None,None
DB039,DB,039,HHT,c,1,2020-09-03 18:26:33,1328368,2020-09-03 18:29:05,1328368,2020-09-03 18:29:13,1328368,2020-09-03 18:42:25,1328368,None,None,None,None,152,8,792,952
DA241,DA,241,HHT,c,1,2020-09-03 18:34:13,1328368,2020-09-03 18:42:25,1328368,2020-09-03 18:42:35,1328368,2020-09-03 18:45:36,1328368,None,None,None,None,492,10,181,683
AA037,AA,037,HHT,c,1,2020-09-03 18:35:16,1328368,2020-09-03 18:45:36,1328368,2020-09-03 18:45:45,1328368,2020-09-03 18:49:28,1328368,None,None,None,None,620,9,223,852
DA245,DA,245,HHT,c,1,2020-09-03 18:41:00,1328368,2020-09-03 18:49:28,1328368,2020-09-03 18:49:38,1328368,2020-09-03 19:18:40,1328368,None,None,None,None,508,10,1742,2260
DA249,DA,249,HHT,c,1,2020-09-03 18:52:33,1691278,2020-09-03 19:11:40,1691278,None,1691278,None,1691278,None,None,None,None,1147,None,None,None
AA038,AA,038,HHT,c,1,2020-09-03 18:56:25,1691278,2020-09-03 19:13:48,1691278,None,1691278,None,1691278,None,None,None,None,1043,None,None,None
DA250,DA,250,HHT,c,1,2020-09-03 18:57:29,1691278,2020-09-03 19:14:01,1691278,None,1691278,None,1691278,None,None,None,None,992,None,None,None
AB007,AB,007,HHT,c,1,2020-09-03 19:04:17,1691278,2020-09-03 19:16:38,1691278,None,1691278,None,1691278,None,None,None,None,741,None,None,None
DA251,DA,251,HHT,c,1,2020-09-03 19:13:10,1328368,2020-09-03 19:18:40,1328368,2020-09-03 19:18:51,1328368,2020-09-03 19:23:04,1328368,None,None,None,None,330,11,253,594
DA255,DA,255,HHT,c,1,2020-09-03 19:19:36,1328368,2020-09-03 19:23:04,1328368,2020-09-03 19:23:16,1328368,2020-09-03 19:27:28,1328368,None,None,None,None,208,12,252,472
AB008,AB,008,HHT,c,1,2020-09-03 19:20:05,1691278,2020-09-03 19:25:44,1691278,None,1691278,None,1691278,None,None,None,None,339,None,None,None
DA004,DA,004,HHT,c,1,2020-09-04 09:58:33,1498468,2020-09-04 10:03:35,1498468,2020-09-04 10:03:55,1498468,2020-09-04 10:07:24,1498468,None,None,None,None,302,20,209,531
DA005,DA,005,HHT,c,1,2020-09-04 09:58:46,1456755,2020-09-04 10:04:11,1456755,None,1456755,None,1456755,None,None,None,None,325,None,None,None
AA002,AA,002,HHT,c,1,2020-09-04 09:59:54,1328368,2020-09-04 10:06:24,1328368,2020-09-04 10:06:39,1328368,2020-09-04 10:42:58,1328368,None,None,None,None,390,15,2179,2584
DB001,DB,001,HHT,c,1,2020-09-04 10:00:46,1371590,2020-09-04 10:04:58,1371590,2020-09-04 10:05:06,1371590,2020-09-04 10:05:07,1371590,None,None,None,None,252,8,1,261
AA005,AA,005,HHT,c,1,2020-09-04 10:05:01,1691278,2020-09-04 10:39:33,1691278,None,1691278,None,1691278,None,None,None,None,2072,None,None,None
FA001,FA,001,HHT,c,1,2020-09-04 10:05:57,101002,2020-09-04 10:05:57,101002,2020-09-04 10:07:48,101002,2020-09-04 10:10:47,101002,None,None,None,None,0,111,179,290
DB002,DB,002,HHT,c,1,2020-09-04 10:06:20,1498468,2020-09-04 10:07:24,1498468,2020-09-04 10:07:26,1498468,2020-09-04 10:07:26,1498468,None,None,None,None,64,2,0,66
AA006,AA,006,HHT,c,1,2020-09-04 10:08:36,1328368,2020-09-04 10:42:58,1328368,2020-09-04 10:43:14,1328368,2020-09-04 11:02:00,1328368,None,None,None,None,2062,16,1126,3204
DB004,DB,004,HHT,c,1,2020-09-04 10:11:56,1456755,2020-09-04 10:12:55,1456755,2020-09-04 10:13:35,1456755,2020-09-04 10:15:13,1456755,None,None,None,None,59,40,98,197
DA007,DA,007,HHT,c,1,2020-09-04 10:12:03,1456755,2020-09-04 10:15:14,1456755,None,1456755,None,1456755,None,None,None,None,191,None,None,None
DB005,DB,005,HHT,c,1,2020-09-04 10:13:19,1498468,2020-09-04 10:16:21,1498468,2020-09-04 10:16:30,1498468,2020-09-04 10:16:31,1498468,None,None,None,None,182,9,1,192
DB006,DB,006,HHT,c,1,2020-09-04 10:13:53,1456755,2020-09-04 10:18:01,1456755,None,1456755,None,1456755,None,None,None,None,248,None,None,None
DA009,DA,009,HHT,c,1,2020-09-04 10:15:28,1371590,2020-09-04 10:19:28,1371590,2020-09-04 10:19:34,1371590,2020-09-04 10:19:34,1371590,None,None,None,None,240,6,0,246
DB007,DB,007,HHT,c,1,2020-09-04 10:15:31,1371590,2020-09-04 10:19:34,1371590,2020-09-04 10:19:42,1371590,2020-09-04 10:19:43,1371590,None,None,None,None,243,8,1,252
DA010,DA,010,HHT,c,1,2020-09-04 10:15:45,1456755,2020-09-04 10:21:23,1456755,2020-09-04 10:22:04,1456755,2020-09-04 10:23:50,1456755,None,None,None,None,338,41,106,485
DA011,DA,011,HHT,c,1,2020-09-04 10:18:23,1498468,2020-09-04 10:21:53,1498468,2020-09-04 10:22:01,1498468,2020-09-04 10:22:02,1498468,None,None,None,None,210,8,1,219
DB008,DB,008,HHT,c,1,2020-09-04 10:24:18,1498468,2020-09-04 10:25:52,1498468,2020-09-04 10:26:00,1498468,2020-09-04 10:26:00,1498468,None,None,None,None,94,8,0,102
DB009,DB,009,HHT,c,1,2020-09-04 10:28:23,1498468,2020-09-04 10:28:56,1498468,2020-09-04 10:28:59,1498468,2020-09-04 10:29:06,1498468,None,None,None,None,33,3,7,43
DA012,DA,012,HHT,c,1,2020-09-04 10:32:11,1498468,2020-09-04 10:32:11,1498468,2020-09-04 10:35:12,1498468,2020-09-04 10:35:13,1498468,None,None,None,None,0,181,1,182
DA013,DA,013,HHT,c,1,2020-09-04 10:35:47,1498468,2020-09-04 10:35:51,1498468,2020-09-04 10:36:24,1498468,2020-09-04 10:38:24,1498468,None,None,None,None,4,33,120,157
DA014,DA,014,HHT,c,1,2020-09-04 10:35:58,1456755,2020-09-04 10:36:43,1456755,None,1456755,None,1456755,None,None,None,None,45,None,None,None
DA015,DA,015,HHT,c,1,2020-09-04 10:37:39,1371590,2020-09-04 10:38:16,1371590,2020-09-04 10:38:29,1371590,2020-09-04 10:38:29,1371590,None,None,None,None,37,13,0,50
AA011,AA,011,HHT,c,1,2020-09-04 10:42:41,1691278,2020-09-04 10:52:42,1691278,None,1691278,None,1691278,None,None,None,None,601,None,None,None
